Train56,"Twitter and most social media is an insight into how ugly, gullible and genuinely uneducated the majority of people can be while at the same time dividing entire communities and destroying civility. There was a time when people actually talked to one another and genuinely communicated. Now they just shoot rude tweets at each other or bicker endlessly about trivial nonsense on one another's walls. It's so sad to see the great potential of this media ruined by small minded pettiness and an unwillingness to defy the heard mentality, be objective, and above all else set aside ego in place of humility.",Negative
Train57,"A Chipotle Mexican Grill is seen in Los Angeles, California, U.S. on April 25, 2016. Chipotle Mexican Grill Inc could fall as much as 35 percent in the next year, Barron's reported on Sunday. The burrito chain is moving beyond a sales decline caused by widespread 2015 outbreaks of tainted-food scandals but Chipotle stock is now over valued, Barron's said. Chipotle shares have increased 8 percent in the past three months to $404 amid an activist led board shuffling, but still trade at 49 times the consensus earnings estimate for 2017, Barron's said. ""A healthy return for investors from here would require either that Chipotle blast past growth estimates in coming years or that shareholders maintain their enthusiasm as growth slows,"" the paper said. Barron's, however, did include in its article a bull case for the company from RBC Capital, which has a target price of $465. Another analyst even said the stock could reach $560 under certain circumstances. ""There are 27 analysts who are offering 12-month price targets for Chipotle shares, with a median of $400 a share and a high of $564,"" Chris Arnold, a spokesman for Chipotle said in an email. ""We don't speculate about what the stock might do, nor do we comment on daily stock price fluctuations. We have made significant progress in our recovery and are optimistic in the strategy we have set out for 2017,"" Arnold said.",Positive
Train58,"Stocks (^DJI, ^GSPC, ^IXIC) are roughly flat at the midday mark, with the S&P 500 and Dow giving up early gains. The financial sector (XLF) is the most in the green, and telecom (IYZ) the most in the red. Keith-Bliss of Cuttone and Company joins us live from the New York Stock Exchange. To discuss the other big stories of the day, Alexis Christoforous is joined by Yahoo Finance editor-in-chief Andy Serwer and Yahoo Finance’s Seana Smith. Well, Apple may be the talk of Wall Street after blowout earnings, but Google has replaced Apple as the world’s most valuable brand—at least according to the latest ranking by consulting firm Brand Finance. Google now has a value of $109 billion versus $107 billion for Apple. Tech brands dominate the top 10, with Walmart and Industrial and Commercial Bank of China the only companies outside of tech and telecom. Donald Donald Trump’s pick for the Supreme Court is US Circuit Court Judge Neil Gorsuch. What does this mean for American businesses and their employees? During his decade as a federal appeals court judge in Denver he’s written several decisions that give us some clues. Women are slowly breaking into the boardroom. According to data from two studies, women make up 15% of all director seats at public US companies. That’s up from 14% last year. At this rate, we won’t reach gender parity until 2055. And according to the research firm Equilar, just over 20% of companies have no women on their board.",Positive
Train59,"ATCHISON, Kan. (AP) _ MGP Ingredients Inc. (MGPI) on Wednesday reported fourth-quarter earnings of $8 million. The Atchison, Kansas-based company said it had net income of 48 cents per share. The producer of distillery and ingredients products used by the packaged goods industry posted revenue of $85 million in the period. For the year, the company reported profit of $30.2 million, or $1.82 per share. Revenue was reported as $328.1 million. MGP shares have fallen 11 percent since the beginning of the year. The stock has risen 83 percent in the last 12 months. ",Positive
Train60,"gail: I'm a 70 yr old, small, white female, and it was the honor of my life to get an invitation to one of the balls! I went, I have a hip replacement, and was shoved by one of the paid demonstrators outside the Marriot Marques! Now, I'm going to have to have the other hip replaced....thank you George Sorors...may you rot in hell!!! That is the kind of trash that is being hired to riot. The kind that would shove a defenseless, small, little old lady who was alone, simply trying to go to a ball. They are dangerous and should be put under the jail.",Positive
Train61,"Apple's HomePod Speaker Goes After Sonos More Than Amazon and Google As rumors swelled about the pending launch of an Apple (AAPL) home speaker/assistant device, many of those commenting about the reports couldn't help but point out a big challenge faced by Apple's effort: The company's Siri assistant generally isn't considered to be as Alphabet/Google (GOOGL) , Amazon.com (AMZN) and Microsoft's (MSFT) rival offerings. Perhaps for this reason, and perhaps also for some others, Apple largely chose not to emphasize Siri when unveiling its HomePod speaker at its annual WWDC developer conference. Nor did it price the device to directly take on Amazon and Google's home speakers. Rather, Apple focused on using some of its core strengths -- its top-notch hardware and chip engineering, and its ability to create fairly seamless user experiences tying together hardware, software and cloud services -- to deliver a compelling solution for the connected home audio market. HomePod, which doesn't ship until December, is a $349 cylindrical device that's less than 7 inches tall, contains 6 microphones and is powered by Apple's A8 processor (found in the iPhone 6). There's no touchscreen, as some had speculated the device would have. But it is packed with audio technologies that one would more expect to see discussed in a Stereophile magazine column than at a tech giant's developer conference. These include a 4-inch Apple-designed woofer that automatically adjusts bass playback via software modeling, multi-channel echo cancellation, spatial awareness technology that detects a room's size and a speaker's location in it and 7 beam-forming tweeters that promise ""precise directional control of a multitude of [audio] beam shapes and sizes."" The last two features allow HomePods to simulate surround sound, with different audio elements (vocals, instruments, etc.) directed towards different parts of a room. In addition, two HomePod speakers can work in unison, with their music playback optimized to account for the other speaker's existence. And Apple promises setting up a HomePod will be as simple as holding an iPhone near it. Buyers will also be able to use Apple's new AirPlay 2 protocol to stream audio from iOS devices to HomePod speakers and third-party speakers in one or more rooms. As one would expect, HomePod integrates Siri and works well with Apple Music. Siri voice commands can be issued to play specifics songs, artists and albums from Apple Music, as well as do things like play songs from a particular genre or provide relevant information for a track. Siri can also be used to do many of the things one normally associates with the assistant, such as set reminders, read messages and deliver sports scores and traffic updates. But Apple SVP Phil Schiller spent far less time talking about the non-music features Siri can deliver via HomePods than its ability to deliver what he promised will be an unrivaled home music-listening experience. Moreover, Schiller signaled that Siri would only deliver services related to 14 specific fields (music, sports, messages, etc.), rather than fully replicate what Siri does on iPhones and iPads.",Positive
Train62,"In this Jan. 14, 2017, photo, tax forms sit on a desk at the start of the tax season rush, inside the offices of tax preparation firm Infinite Tax Solutions, in Boulder, Colo. Filing taxes early could speed your return and protect your identity. (AP Photo/Brennan Linsley) Tax season is here, and while you have until April 18 to file your return, you may want to think about doing so sooner rather than later. Here are a few expert tips on why: Identity theft is a growing problem and one often tied to tax refund fraud, said Mark Steber, chief tax officer at Jackson Hewitt Tax Service. Once your return is filed with the IRS, the information — in particular your social security number — is locked and cannot be used again by anyone else. Steber suggests filing early to secure the information and your refund. It's one of the easiest forms of identity protection. If you're due a tax refund, the sooner you file the sooner you'll get it. Lisa Greene-Lewis, CPA and TurboTax expert, said that last tax season close to three out of four tax filers received a tax refund, and the average refund was about $2,800. That's a big boost to many households. While some delays are expected this year for filers claiming the Earned Income Tax Credit or the Additional Child Tax Credit, the IRS still expects to issue more than nine out of 10 refunds in under three weeks from the day a return is received. Filing early gives you time to more carefully prepare your returns. People who wait until the last minute may forget something in their rush, Greene-Lewis said. Starting earlier gives you more time to gather your paperwork and seek help if needed. You should have received most of your tax paperwork by Jan. 31. If you owe money, filing early gives you more time to save up the cash, as your bill isn't due until April 18th. The bulk of taxpayers are not procrastinators, Greene-Lewis said. About 20 percent file in the last two weeks before the deadline, and another 10 to 12 percent pay later, but the majority file earlier. She pointed out that with all the improvements in tax filing software and support available, there are few excuses to delay.",Positive
Train63,"SAN JOSE, Calif. (AP) -- Software maker Adobe Systems Inc. said on Thursday that its board has approved a buyback of up to $2 billion in common stock through 2015. The company said the program allows it to buy shares on the open market and to buy shares from third parties. The company said the buyback program is similar to its previous $1.6 billion buyback program which ran through fiscal 2012. The company used all the money in that buyback program.",Positive
Train64,"Mumbai, March 13: Pfizer Inc and Biocon today terminated an alliance to commercialise the Bangalore-based firm's biosimilar versions of insulin. Biocon had signed a deal in October 2010 with Pfizer to sell such insulin, used to treat diabetes.Under the terms of the agreement, Pfizer made an upfront payment totalling $200 million. Biocon was eligible to receive additional development and regulatory milestone payments of up to $150 million. It will also receive additional payments linked to Pfizer's sales of its four biosimilar insulin products across global markets. According to the deal, Pfizer had exclusive rights to commercialise these products globally, with certain exceptions that included co-exclusive rights with Biocon in Germany, India and Malaysia. Biosimilars are medicines that are similar to but not the same as innovator biologics. Biologics are drugs created from biological processes such as a living system. ""The companies have agreed that because of the individual priorities for their respective biosimilars businesses, it is in their best interest to move forward independently,"" Biocon said. Sources said Biocon would retain a little under $200 million that it received from Pfizer for the alliance. However, Biocon will now not have a partner to market the drug in global markets such as the US. Biocon is likely to look for partners overseas. All rights licensed to Pfizer will revert to Biocon, and all insulin distributed under the brand name Univia and Glarvia will be commercially available from Biocon only. On the BSE, the scrip finished with losses of 6.31 per cent at Rs 250.80. Pharma analysts said the development could impact earnings of Biocon for the next fiscal. After the deal was called off, brokerage Deutsche Bank cut its target price for Biocon to Rs 215.",Positive
Train65,"Dearborn National and Rayant Insurance Agency, Inc. (Rayant) have mutually agreed to terminate their distribution and marketing agreement.""Dearborn National will now work directly with brokers in the state of New Jersey for the distribution of our group life, disability and dental products and services,"" said Dearborn National's Brian Griffin, Vice President of Sales, Regional Markets. ""This is consistent with our business model and allows us to offer more competitive marketing and sales arrangements to brokers,"" added Griffin. Rayant had previously been the exclusive distributor of Dearborn National products and services in the state of New Jersey.Brokers seeking additional information about Dearborn National should contact Bill Johnson, Regional Vice President, Sales, by email at william_johnson@dearbornnational.com or by telephone at 610-291-3636.About Dearborn National . With more than 40 years of experience, the Dearborn National brand companies offer a broad selection of insurance products, including Group Benefits (employer-paid/voluntary), Worksite and Individual, as well as an array of enhanced product services. We are licensed in all 50 states, as well as the District of Columbia, the U.S. Virgin Islands, the British Virgin Islands, Guam and Puerto Rico. Our parent company, Health Care Service Corporation, a Mutual Legal Reserve Company, is the largest non-investor owned health care insurance provider in the United States and the fourth largest overall. For more information, please visit www.dearbornnational.com",Positive
Train66,"Amgen, Inc. AMGN presented encouraging results from a phase III study, evaluating its marketed drug Xgeva (denosumab) for an expanded indication at the American Society of Clinical Oncology (ASCO). The company is looking to expand Xgeva’s label for treating patients with multiple myeloma (blood cancer). We remind investors that in Apr 2017, Amgen announced submission of a supplemental biologics license application (sBLA) to FDA to expand the label of Xgeva for the aforesaid indication. Additionally, the company has tendered a request to modify the marketing authorization to European Medicines Agency (EMA). Xgeva is already approved in the U.S. and the EU for prevention of skeletal-related events (SREs) in patients with bone metastases from solid tumors. However, same is not the case for multiple myeloma. Xgeva is also approved in the U.S. for treatment of giant cell tumor of bone (GCTB) that cannot be cured through surgery in adults and skeletally mature adolescents. Amgen’s share price movement shows the stock to outperform the Zacks classified Medical - Biomedical and Genetics industry so far this year. The stock gained 8.9% compared to industry’s increase of 2.8% during the period. The phase III 482 study compared Xgeva to Novartis AG’s NVS Zometa (zoledronic acid). It, met the primary endpoint of analyzing the drugs’ non-inferiority in delaying the time to first on-study SRE in patients with multiple myeloma. The secondary endpoints involved assessing the superiority of Xgeva versus zoledronic acid, regarding delaying the time to first on-study SRE as well as first-and-subsequent SRE of the study. The overall survival (OS) was in favour of Xgeva, albeit statistically insignificant. While the progression-free survival (PFS) rate improved by 10.7 months, when treated with Xgeva versus Zometa. In a separate press release, the company had announced positive results from a phase II study of its marketed drug Imlygic (talimogene laherparepvec) in combination with Bristol-Myers Squibb Company’s BMY Yervoy (ipilimumab) for treating patients with unresectable stage IIIB-IV melanoma (skin cancer). The results were presented at the annual meeting of ASCO. Imlygic is already approved by FDA for local treatment of unresectable cutaneous, subcutaneous and nodal lesions in patients with melanoma, recurrent after initial surgery. The phase II 264 study met its primary end points and demonstrated a higher objective response rate for the combination therapy. Data showed that 38.8% of patients treated with combination of Imlygic and Yervoy, achieved an objective response compared to 18% of patients treated with Yervoy alone. Per the company’s press release, myeloma is the second most common hematologic cancer, affecting nearly 114,000 new patients worldwide and causing 80,000 deaths every year. Whereas, patients with melanoma has drastically increased in the past 40 years, with 132,000 cases annually occurring worldwide. Hence, there is a huge potential market opportunity for the company to tap into and address the unmet needs of patients in both areas.",Positive
Train67,"A man walks past a boutique of the luxury jewelry retailer Tiffany & Co. in Beijing, China, December 1, 2016. Picture taken December 1, 2016. Tiffany & Co on Sunday said Frederic Cumenal has stepped down as chief executive officer, after what the upscale jeweler called disappointing financial results. The retailer said its chairman and previous chief executive, Michael Kowalski, would serve as interim CEO while the board of directors seeks a new CEO. Kowalski will continue as Chairman. ""The Board is committed to our current core business strategies, but has been disappointed by recent financial results,"" Kowalski said in a release. He said the company remains focused on ""enhancing the customer experience, increasing the rate of new product introductions and innovation, maximizing marketing effectiveness, ... all while efficiently managing our capital and costs."" The company also affirmed its fiscal year 2016 guidance, laid out in its January 17 sales news release. [nBw6qL0jSa] The company said in January that its sales during the November-December holiday period were ""somewhat lower"" than it had expected, hurt by lower consumer spending and a drop in sales at its flagship store in New York. [nL4N1F73TW] The company said Sunday it expects to report on March 17 before the market opens its fourth quarter and full 2016 fiscal year results, and also provide expectations for the 2017 fiscal year",Positive
Train68,"Advanced Micro Devices Inc (AMD) shares could double in a year as the chip maker recoups ground lost to Intel Corp and increases its market share in the graphic chips area dominated by Nvidia Corp, Barron's said on Sunday. AMD shares have already gained more than fivefold over the past year to a recent $12.24. Analysts said those stock gains were due in part to the focus of the company's chief executive, Lisa Su, on the company's desktop and graphic chips, Barron's said. Without commenting on the Barron's projection that the stock could double, Drew Prairie, a spokesman at AMD, said in an email that, ""We have our strongest set of new products in more than a decade that we plan on releasing this year, which is why the heightened interest and focus on our momentum.""",Positive
Train69,"On Wednesday, rival PepsiCo (PEP) reported earnings that blew the world's most iconic soda brand out of the water, as TheStreet's Brian Sozzi reported. However, Pepsi's guidance disappointed investors, sending shares down slightly in Wednesday trading. Is this just giving investors a good opportunity to grab more shares at a better price? For the fourth quarter, PepsiCo saw profits of $1.4 billion, or 97 cents a share. Adjusted earnings came in at $1.20 a share, beating the $1.16 Wall Street had been expecting.But for full-year 2017, PepsiCo's projections of $5.09 a share missed the $5.16 a share that analysts had been expecting. However, although the company's 2017 guidance missed Wall Street's expectations, it's no reason to start being bearish on Pepsi's stock. As analyst Bonnie Herzog of Wells Fargo points out, the $5.09 a share earnings guidance would represent growth of 8%, which is above the company's average beginning-of-the-year guidance (around 6% to 7%). Pepsi has a habit of low-balling initial forecasts and raising them later in the year, pleasing its investors. Over at Coca-Cola, however, the fourth quarter was worse. Earnings fell year over year from 38 cents a share to 37 cents a share. And revenue slipped from $10.01 billion a year ago to $9.41 billion. For the fiscal year, Coke forecasts earnings will decline by 1% to 4%. Wall Street analysts had expected earnings to improve from $1.91 a share to $1.97 a share instead. The entire soda industry has been struggling due to consumers kicking the soda habit. Across the board, sales of sugary soda have decreased as Americans, in particular, opt for drinks they consider healthier. This is where PepsiCo's product portfolio has shone. The company has been increasing its holdings of non-soda alternatives. CEO Indra Nooyi remarked on Wednesday that the company's Naked Juice line is on track to becoming a billion-dollar brand. Nor have PepsiCo's profits been restricted to drinks. The company also owns many popular snack food brands, including the perennial favorite Frito-Lay. During the most recent quarter, the company's snack food divisions saw a global sales volume increase of 3%, while the beverage divisions saw a boost of only 1%.PepsiCo's diverse portfolio of brands continues to make the company's stock a better investment than rivals Coca-Cola and Dr Pepper Snapple (DPS) . Whereas for years Coke has put too much focus on its core product, PepsiCo has been nimble and is now ready to adapt to consumers' sometimes rapidly changing tastes. Making itself an even better investment, PepsiCo has announced that it's increasing its annualized dividend by 7%, from $3.01 a share to $3.22 a share. Investors looking for bubbly profits should look for price dips in PepsiCo's stock as great opportunities to snap up shares.",Positive
Train70,"After a bruising fall from its spot as the world's third-largest mobile phone maker following its acquisition of Motorola three years ago, China's Lenovo Group Ltd is counting on a push upmarket to stop the bleeding in its smartphone business. While the company, which vies with HP as the world's largest PC maker, returned to profit in the year to March, losses in its smartphone business worsened as marketing expenses for new products and key component costs increased. The group's phone problems started after it acquired Motorola Mobility from Google for $2.9 billion in 2014 but struggled to integrate the assets. That, combined with fierce competition from lower-end manufacturers in its home base of China such as Xiaomi and Oppo, saw its global position fall to eighth in 2016. A recently announced reorganisation of its China business aimed at sharpening the PC brand's consumer focus comes amid an ongoing effort to tighten its mobile branding and shift the focus to pricier models under its Moto brand. ""Our strategy is to prioritise mature markets ... which need brands and innovative products, whereas emerging markets need efficiency,"" Chairman Yang Yuanqing said of Lenovo's mobile business at a press conference in Hong Kong on Thursday. ""So we will have two teams catering to the two kinds of markets with different product lines."" Lenovo faces its toughest battle in its home base of China, where it has slipped out of the top 10 smartphone vendors. Shipments domestically declined 80 percent year-on-year or 55 percent quarter-on-quarter in the first quarter of 2017, according to data from Canalys. The company currently has three phone brands in China - the premium Moto brand, the cheaper Lenovo series, and an online-focused ZUK brand launched in 2015. A Lenovo spokeswoman said its global mobile strategy would focus on the Motorola brand, although it would continue to support its other lines, such as ZUK. Moto products, including a premium series of modular phones designed with detachable components that can be replaced or upgraded, helped propel Lenovo to be the second-biggest vendor in Brazil, after Samsung Electronics Co Ltd, Yang said. Shipments in Brazil rose 56 percent in the first three months of the year according to Lenovo, overtaking India as its biggest market, where volume grew 34 percent. The average selling prices of Lenovo's mobile products rose 15.1 percent in the past year, according to its financial report. Mature market competition, where Yang said Lenovo's main rivals are Samsung and LG Electronics Inc, is less fierce than in emerging markets, where the low entry barrier allowed in ""too many Chinese vendors, some of which compete irrationally"". He added Lenovo will have three more telecom partners in the U.S. this year, while its performance in Western Europe is improving. Yang said Lenovo is on track to meet its goal of turning around the mobile business by the second half of the fiscal year starting in April. At the same time, some analysts say the company should cut its mobile losses in China and focus on building its strength in other markets. ""I think they should deep-six their China mobile business. Their non-China probably has a chance if it's very narrowly geographic and product focused,"" said Bernstein analyst Alberto Moel. Lenovo is the fourth-biggest smartphone seller in India, with a 9.5 percent market share, which compares with Samsung in top place with 28.1, according to IDC. While it faces increasing competition from new entrants Oppo and Vivo, it enjoys good brand loyalty. ""I like Lenovo phones for their good battery backup, smart looks and the overall experience,"" said Bhaskar Kotian, a Mumbai businessman who has purchased at least six Lenovo smartphones for friends and family in the past two years. Despite calls to write off its China problems, Yang insists there are no plans to walk away from its domestic mobile business. ""We would never give up our China mobile business, because it is 30 percent of the world market,"" he said.",Positive
Train71,"Earlier this month, Koninklijke Philips N.V.’s PHG President and CEO, Frans van Houten, had expressed discontent about the pace of adoption of connected care products. This is particularly alarming, considering the premium health-service provider has concertedly streamlined its massive business empire to focus mainly on healthcare. The company believes that the present structure of insurance institutions, which focuses on reimbursing critical care and not prevention of incidents, has played a major spoilsport in thwarting investments. Despite these concerns, Houten remains bullish that long-term growth drivers are intact and the upcoming quarters should witness a rebound in connected-care businesses. Shares of the company have returned 22.7% in the last six months, outperforming the Zacks categorized Products-Miscellaneous industry’s average gain of 14.5%. Also, the consensus analyst community is showing favor toward the stock as the Zacks Consensus Estimate for full-year 2017 earnings has inched up from $1.56 to $1.57, supported by one upward estimate revisions versus zero downward. Read on to take a closer look on the long-term growth drivers and the major profit churners for this Zacks Rank #3 (Hold) company. Philips remains optimistic about the prospects of its Diagnosis & Treatment vertical on account of positive industry trends as Image-Guided Therapy and Ultrasound equipment sales are acting as major profit churners. To make the most of these favorable trends, the company recently launched the Philips Azurion, its next-generation image-guided therapy platform, to boost sales. Overall, the company is optimistic that higher levels of quality and regulatory expenditure in the first half of 2017 will drive growth for this vertical. Also, Philips has been focusing on bolt-on acquisitions to fortify its core business. Previously acquired companies, including the Volcano and PathXL, have been contributing significantly toward the company’s sales. Recently, Philips made two acquisitions — Australian Pharmacy Sleep and U.S. based firm, Respiratory Technologies — to enhance its respiratory- and sleep-care portfolio. In addition, the company’s Connected Care & Health Informatics vertical is also progressing well and seeing particular strength in Patient Care & Monitoring Solutions. Furthermore, Philips is looking for opportunities in the budding image-guided minimally-invasive domain. To foster the development of interventional cardiology, Philips entered into a five-year interventional cardiology solutions agreement with DeltaHealth in China. This apart, the company’s Healthcare Informatics Solutions & Services margins have been improving constantly as Philips is transforming from a hardware-oriented to a software-driven business, which is a higher margin model with a stream of recurring revenues. Some better-ranked stocks in the broader sector include Cohu, Inc. COHU, Motorola Solutions, Inc. MSI and NCR Corporation NCR. While Cohu sports a Zacks Rank #1 (Strong Buy), Motorola Solutions and NCR Corporation hold a Zacks Rank #2 (Buy). You can see the complete list of today’s Zacks #1 Rank stocks here. Cohu has a striking earnings surprise history, with an outstanding average positive surprise of 121.2% for the trailing four quarters, beating estimates all through.",Positive
Train72," Chemaphor Inc. (TSX Venture Exchange: CFR.V). Chemaphor Inc. announced today a mutual agreement with Vet-Stem Inc. (USA) to terminate the license issued by Vet-Stem to Chemaphor's wholly owned subsidiary, Avivagen Animal Health Inc., for the conduct of VetStem RC regenerative cell therapy in companion animals in Canada, effective 31 December, 2011. David Hankinson, CEO of Chemaphor and Avivagen, said ""Avivagen was created a year ago to commercialize Chemaphor's OxC-beta technology, first in supporting immune health in companion animals, with Oximunol(TM) Chewable Tablets, and subsequently to commercialize a non-antibiotic alternative feed additive for promoting health, safety and productivity in food animals. .Transitioning from R&D-focused activities in Chemaphor to the commercially focused Avivagen has been accomplished, It is now time to focus the companies' resources exclusively on the international growth opportunities presented by OxC-beta. We are grateful to Vet-stem for the help their technology has provided in launching and establishing Avivagen."" After 31 December, 2011, Vet-Stem will assume responsibility for continued support, as may be necessary, of customers of Canadian veterinarians formerly served by Avivagen. About VetStem RC Regenerative Cell TherapyVetStem RC Regenerative Cell Therapy is scientifically proven for treatment of arthritic conditions and joint and ligament injuries in dogs, cats and horses. The procedure uses regenerative cells derived from an animal's own fat tissue.",Positive
Train73,"Casey's General Stores announces that the company has completed its final due diligence and will break ground on their first site in Tennessee in June. This store will be located in Dyersburg, TN and will mark the 13th state in Casey's area of operations. ""We believe the state of Tennessee provides an excellent opportunity for Casey's,"" said Robert Myers, President and CEO of Casey's General Stores. ""We plan to open our store in Dyersburg in October. The community is a perfect fit for our business model, particularly our food service program that offers made-from-scratch pizza, homemade donuts, and our new made-to-order sub sandwiches.""",Positive
Train74,"Carolyn Pollack Jewelry will launch a new line of sterling silver and natural gemstone jewelry inspired by the landscape, romance and adventurous spirit of the American West. The American West Jewelry collection is scheduled to debut on QVC® Sunday, April 29 at 1 AM (ET) and 7 PM (ET). Carolyn Pollack, vice president of Relios, the production studio behind Carolyn Pollack Jewelry, is scheduled to appear during the broadcasts to share her thoughts on the rich history and vibrant landscape of the region that inspired the jewelry.“I’ve carefully selected jewelry styles that bring to life the diverse cultures and regions of the West, from classic Southwestern and Native American motifs, to traditional Spanish and cowboy influences,” Pollack said. “I hope my fans will join me as I share stories about the beauty and wonder of the American West as told through jewelry.” Relios has been creating Southwestern sterling silver and gemstone jewelry in Albuquerque since 1975. The new brand draws upon an expanded range of influences from the West and the region’s rich blend of Native American, Spanish and cowboy cultures. “The American West is rich in inspiration and watching our team of designers and craftsmen translate these inspirations into breathtaking works of art has been an incredible experience,” added Pollack. “Having the opportunity to present this jewelry created by such talented men and women and tell the story of the West is truly an honor for me.” The new line of American West Jewelry features pieces crafted through traditional Southwestern jewelry-making techniques such as mosaic inlay, stamping, beadwork, filigree, carved gemstones and liquid silver. It also includes creations that will appeal to lovers of Western equestrian style, including jewelry inspired by tooled saddle engraving and twisted rope designs. “The flavors of the West are always popular in fashion,” said Pollack. “But right now we are seeing an exciting resurgence of Southwestern and Western styles in the collections of leading fashion designers. Seeing these trends on the runway, I felt there was a need to create a new line of couture jewelry inspired by the region and that Relios, a company rooted in the American West, was the team to do this.” American West Jewelry will also include jewelry designed by award-winning Native American artists Roderick Tenorio, Veronica Benally, Fritz Casuse, Cody Sanderson, Wanesia Misquadace, Myron Panteah, Veronica Poblano and Cippy CrazyHorse. Relios and Carolyn Pollack Jewelry have been bringing jewelry designs by Native American artists to QVC for more than 10 years. “The American West is a truly magical place,” said Bill Pollack, president and founder of Relios. “American West Jewelry celebrates the rich heritage, landscape and cultures of the West through symbols, stories and artisan-inspired designs. We are excited to share the story of this region with audiences on QVC and around the world.” Carolyn Pollack also brings a line of her own designs to QVC on the show “Carolyn Pollack Sterling Jewelry.”",Positive
Train75,"ClosingCorp Partners with Mortech to Enhance SmartClosing Mortgage CalculatorClosingCorp, a leading provider of residential real estate closing cost data and technologies for mortgage lenders, real estate professionals and consumers, announced today that it has partnered with Nebraska-based Mortech Inc., a mortgage technology software company specializing in solutions for mortgage banking operations and secondary market teams. Mortech’s mortgage quoting platform, Marksman Marketplace, will be integrated with ClosingCorp’s SmartClosing Mortgage Calculator to provide mortgage data, giving borrowers that use the calculator the ability to shop for mortgage rates from lenders nationwide. Because the calculator also includes ClosingCorp’s accurate closing cost data, borrowers can estimate total closing costs for any residence in the U.S. The SmartClosing Mortgage Calculator can be posted on real estate listing sites, real estate agent and brokerage sites, consumer-oriented real estate sites, IDX sites, blogs and social media sites, giving consumers the ability to quickly and easily compare loan offerings and determine closing costs before making a home purchase decision. “Our promise and commitment is to provide the most comprehensive, accurate mortgage and closing cost data as well as unbeatable technology for industry professionals and consumers to access that data,” said Paul Mass, president of ClosingCorp. “Today’s borrowers demand tools that empower them to shop for the best rates. In partnership with Mortech, we have truly enhanced our SmartClosing Mortgage Calculator, enabling consumers to quickly and easily evaluate rates while also giving lenders and real estate agents an opportunity to attract many new borrowers and clients.” The SmartClosing Mortgage Calculator provides instant mortgage rate shopping, APR, monthly mortgage payments, closing costs, property-specific recording fee and transfer tax costs and cash-to-close estimates. The rates are pulled from lender’s MarksmanLMP accounts and delivered to the Marksman Marketplace platform. The streamlined process will give borrowers a simple, real-time rate shopping experience, as well as an accurate expectation of total closing costs, which are not provided by any other competing mortgage calculator. “ClosingCorp’s SmartClosing Mortgage Calculator reflects the objective of our Marksman Marketplace platform, which connects consumers in need of loans with reputable mortgage professionals,” said Don Kracl, president of Mortech Inc. “In line with ClosingCorp, we are also committed to supplying accurate rates to ensure borrowers receive up-to-date quotes needed to make these important purchasing decisions.”",Positive
Train76,"ClosingCorp, a leading provider of residential real estate closing cost data and technologies for mortgage lenders, real estate professionals and consumers, announced today that it has partnered with Nebraska-based Mortech Inc., a mortgage technology software company specializing in solutions for mortgage banking operations and secondary market teams. Mortech’s mortgage quoting platform, Marksman Marketplace, will be integrated with ClosingCorp’s SmartClosing Mortgage Calculator to provide mortgage data, giving borrowers that use the calculator the ability to shop for mortgage rates from lenders nationwide. Because the calculator also includes ClosingCorp’s accurate closing cost data, borrowers can estimate total closing costs for any residence in the U.S. The SmartClosing Mortgage Calculator can be posted on real estate listing sites, real estate agent and brokerage sites, consumer-oriented real estate sites, IDX sites, blogs and social media sites, giving consumers the ability to quickly and easily compare loan offerings and determine closing costs before making a home purchase decision. “Our promise and commitment is to provide the most comprehensive, accurate mortgage and closing cost data as well as unbeatable technology for industry professionals and consumers to access that data,” said Paul Mass, president of ClosingCorp. “Today’s borrowers demand tools that empower them to shop for the best rates. In partnership with Mortech, we have truly enhanced our SmartClosing Mortgage Calculator, enabling consumers to quickly and easily evaluate rates while also giving lenders and real estate agents an opportunity to attract many new borrowers and clients.” The SmartClosing Mortgage Calculator provides instant mortgage rate shopping, APR, monthly mortgage payments, closing costs, property-specific recording fee and transfer tax costs and cash-to-close estimates. The rates are pulled from lender’s MarksmanLMP accounts and delivered to the Marksman Marketplace platform. The streamlined process will give borrowers a simple, real-time rate shopping experience, as well as an accurate expectation of total closing costs, which are not provided by any other competing mortgage calculator. “ClosingCorp’s SmartClosing Mortgage Calculator reflects the objective of our Marksman Marketplace platform, which connects consumers in need of loans with reputable mortgage professionals,” said Don Kracl, president of Mortech Inc. “In line with ClosingCorp, we are also committed to supplying accurate rates to ensure borrowers receive up-to-date quotes needed to make these important purchasing decisions.”",Positive
